date_line,index_capital_line
2012-11-15 00:00:00.005,2193.623
2012-11-16 00:00:00.005,2177.24
2012-11-19 00:00:00.005,2174.985
2012-11-20 00:00:00.005,2164.881
2012-11-21 00:00:00.005,2194.896
2012-11-22 00:00:00.005,2177.546
2012-11-23 00:00:00.005,2192.676
2012-11-26 00:00:00.005,2175.599
2012-11-27 00:00:00.005,2150.638
2012-11-28 00:00:00.005,2129.161
2012-11-29 00:00:00.005,2115.676
2012-11-30 00:00:00.005,2139.661
2012-12-03 00:00:00.005,2108.85
2012-12-04 00:00:00.005,2131.473
2012-12-05 00:00:00.005,2207.878
2012-12-06 00:00:00.005,2203.602
2012-12-07 00:00:00.005,2246.757
2012-12-10 00:00:00.005,2271.046
2012-12-11 00:00:00.005,2258.5
2012-12-12 00:00:00.005,2267.767
2012-12-13 00:00:00.005,2242.635
2012-12-14 00:00:00.005,2355.865
2012-12-17 00:00:00.005,2366.7
2012-12-18 00:00:00.005,2368.12
2012-12-19 00:00:00.005,2371.109
2012-12-20 00:00:00.005,2384.816
2012-12-21 00:00:00.005,2372.002
2012-12-24 00:00:00.005,2381.217
2012-12-25 00:00:00.005,2448.395
2012-12-26 00:00:00.005,2457.619
2012-12-27 00:00:00.005,2444.594
2012-12-28 00:00:00.005,2480.049
2012-12-31 00:00:00.005,2522.952
2013-01-04 00:00:00.005,2524.409
2013-01-07 00:00:00.005,2535.985
2013-01-08 00:00:00.005,2525.33
2013-01-09 00:00:00.005,2526.126
2013-01-10 00:00:00.005,2530.569
2013-01-11 00:00:00.005,2483.23
2013-01-14 00:00:00.005,2577.725
2013-01-15 00:00:00.005,2595.856
2013-01-16 00:00:00.005,2577.092
2013-01-17 00:00:00.005,2552.758
2013-01-18 00:00:00.005,2595.439
2013-01-21 00:00:00.005,2610.898
2013-01-22 00:00:00.005,2596.898
2013-01-23 00:00:00.005,2607.456
2013-01-24 00:00:00.005,2582.755
2013-01-25 00:00:00.005,2571.674
2013-01-28 00:00:00.005,2651.863
2013-01-29 00:00:00.005,2675.866
2013-01-30 00:00:00.005,2688.711
2013-01-31 00:00:00.005,2686.882
2013-02-01 00:00:00.005,2743.324
2013-02-04 00:00:00.005,2748.028
2013-02-05 00:00:00.005,2771.675
2013-02-06 00:00:00.005,2775.844
2013-02-07 00:00:00.005,2759.87
2013-02-08 00:00:00.005,2771.725
2013-02-18 00:00:00.005,2737.471
2013-02-19 00:00:00.005,2685.606
2013-02-20 00:00:00.005,2702.635
2013-02-21 00:00:00.005,2610.549
2013-02-22 00:00:00.005,2596.604
2013-02-25 00:00:00.005,2604.96
2013-02-26 00:00:00.005,2567.595
2013-02-27 00:00:00.005,2594.677
2013-02-28 00:00:00.005,2673.327
2013-03-01 00:00:00.005,2668.836
2013-03-04 00:00:00.005,2545.715
2013-03-05 00:00:00.005,2622.807
2013-03-06 00:00:00.005,2650.202
2013-03-07 00:00:00.005,2619.479
2013-03-08 00:00:00.005,2606.927
2013-03-11 00:00:00.005,2592.372
2013-03-12 00:00:00.005,2555.615
2013-03-13 00:00:00.005,2527.486
2013-03-14 00:00:00.005,2534.273
2013-03-15 00:00:00.005,2539.873
2013-03-18 00:00:00.005,2502.493
2013-03-19 00:00:00.005,2525.097
2013-03-20 00:00:00.005,2610.174
2013-03-21 00:00:00.005,2614.988
2013-03-22 00:00:00.005,2618.308
2013-03-25 00:00:00.005,2613.097
2013-03-26 00:00:00.005,2575.05
2013-03-27 00:00:00.005,2583.53
2013-03-28 00:00:00.005,2499.302
2013-03-29 00:00:00.005,2495.083
2013-04-01 00:00:00.005,2493.187
2013-04-02 00:00:00.005,2486.391
2013-04-03 00:00:00.005,2483.547
2013-04-08 00:00:00.005,2472.299
2013-04-09 00:00:00.005,2489.43
2013-04-10 00:00:00.005,2485.309
2013-04-11 00:00:00.005,2477.876
2013-04-12 00:00:00.005,2462.112
2013-04-15 00:00:00.005,2436.818
2013-04-16 00:00:00.005,2459.592
2013-04-17 00:00:00.005,2458.473
2013-04-18 00:00:00.005,2464.851
2013-04-19 00:00:00.005,2533.827
2013-04-22 00:00:00.005,2530.67
2013-04-23 00:00:00.005,2449.471
2013-04-24 00:00:00.005,2495.579
2013-04-25 00:00:00.005,2467.875
2013-04-26 00:00:00.005,2447.306
2013-05-02 00:00:00.005,2449.639
2013-05-03 00:00:00.005,2492.912
2013-05-06 00:00:00.005,2525.983
2013-05-07 00:00:00.005,2529.938
2013-05-08 00:00:00.005,2542.798
2013-05-09 00:00:00.005,2527.794
2013-05-10 00:00:00.005,2540.836
2013-05-13 00:00:00.005,2530.768
2013-05-14 00:00:00.005,2493.338
2013-05-15 00:00:00.005,2506.925
2013-05-16 00:00:00.005,2552.709
2013-05-17 00:00:00.005,2592.048
2013-05-20 00:00:00.005,2609.607
2013-05-21 00:00:00.005,2614.853
2013-05-22 00:00:00.005,2618.034
2013-05-23 00:00:00.005,2582.849
2013-05-24 00:00:00.005,2597.228
2013-05-27 00:00:00.005,2599.587
2013-05-28 00:00:00.005,2644.359
2013-05-29 00:00:00.005,2642.561
2013-05-30 00:00:00.005,2634.323
2013-05-31 00:00:00.005,2606.426
2013-06-03 00:00:00.005,2602.623
2013-06-04 00:00:00.005,2565.666
2013-06-05 00:00:00.005,2560.539
2013-06-06 00:00:00.005,2527.845
2013-06-07 00:00:00.005,2484.16
2013-06-13 00:00:00.005,2399.937
2013-06-14 00:00:00.005,2416.771
2013-06-17 00:00:00.005,2403.839
2013-06-18 00:00:00.005,2418.745
2013-06-19 00:00:00.005,2400.765
2013-06-20 00:00:00.005,2321.466
2013-06-21 00:00:00.005,2317.394
2013-06-24 00:00:00.005,2171.21
2013-06-25 00:00:00.005,2165.421
2013-06-26 00:00:00.005,2168.297
2013-06-27 00:00:00.005,2160.735
2013-06-28 00:00:00.005,2200.639
2013-07-01 00:00:00.005,2213.317
2013-07-02 00:00:00.005,2221.984
2013-07-03 00:00:00.005,2203.828
2013-07-04 00:00:00.005,2221.979
2013-07-05 00:00:00.005,2226.849
2013-07-08 00:00:00.005,2163.619
2013-07-09 00:00:00.005,2162.669
2013-07-10 00:00:00.005,2224.065
2013-07-11 00:00:00.005,2326.688
2013-07-12 00:00:00.005,2275.373
2013-07-15 00:00:00.005,2307.297
2013-07-16 00:00:00.005,2317.848
2013-07-17 00:00:00.005,2282.836
2013-07-18 00:00:00.005,2245.328
2013-07-19 00:00:00.005,2190.478
2013-07-22 00:00:00.005,2202.189
2013-07-23 00:00:00.005,2265.845
2013-07-24 00:00:00.005,2249.151
2013-07-25 00:00:00.005,2237.683
2013-07-26 00:00:00.005,2224.008
2013-07-29 00:00:00.005,2175.97
2013-07-30 00:00:00.005,2189.388
2013-07-31 00:00:00.005,2193.021
2013-08-01 00:00:00.005,2245.364
2013-08-02 00:00:00.005,2247.263
2013-08-05 00:00:00.005,2278.329
2013-08-06 00:00:00.005,2293.641
2013-08-07 00:00:00.005,2280.623
2013-08-08 00:00:00.005,2276.782
2013-08-09 00:00:00.005,2286.01
2013-08-12 00:00:00.005,2352.794
2013-08-13 00:00:00.005,2359.068
2013-08-14 00:00:00.005,2349.08
2013-08-15 00:00:00.005,2321.576
2013-08-16 00:00:00.005,2304.144
2013-08-19 00:00:00.005,2331.43
2013-08-20 00:00:00.005,2312.465
2013-08-21 00:00:00.005,2308.589
2013-08-22 00:00:00.005,2303.932
2013-08-23 00:00:00.005,2286.929
2013-08-26 00:00:00.005,2335.616
2013-08-27 00:00:00.005,2340.881
2013-08-28 00:00:00.005,2328.056
2013-08-29 00:00:00.005,2318.311
2013-08-30 00:00:00.005,2313.91
2013-09-02 00:00:00.005,2320.344
2013-09-03 00:00:00.005,2354.502
2013-09-04 00:00:00.005,2350.699
2013-09-05 00:00:00.005,2341.735
2013-09-06 00:00:00.005,2357.782
2013-09-09 00:00:00.005,2440.609
2013-09-10 00:00:00.005,2474.894
2013-09-11 00:00:00.005,2482.889
2013-09-12 00:00:00.005,2507.455
2013-09-13 00:00:00.005,2488.902
2013-09-16 00:00:00.005,2478.39
2013-09-17 00:00:00.005,2427.322
2013-09-18 00:00:00.005,2432.51
2013-09-23 00:00:00.005,2472.288
2013-09-24 00:00:00.005,2443.885
2013-09-25 00:00:00.005,2429.03
2013-09-26 00:00:00.005,2384.443
2013-09-27 00:00:00.005,2394.971
2013-09-30 00:00:00.005,2409.037
2013-10-08 00:00:00.005,2441.811
2013-10-09 00:00:00.005,2453.583
2013-10-10 00:00:00.005,2429.317
2013-10-11 00:00:00.005,2468.508
2013-10-14 00:00:00.005,2472.542
2013-10-15 00:00:00.005,2467.517
2013-10-16 00:00:00.005,2421.371
2013-10-17 00:00:00.005,2413.33
2013-10-18 00:00:00.005,2426.054
2013-10-21 00:00:00.005,2471.322
2013-10-22 00:00:00.005,2445.891
2013-10-23 00:00:00.005,2418.491
2013-10-24 00:00:00.005,2400.511
2013-10-25 00:00:00.005,2368.559
2013-10-28 00:00:00.005,2365.954
2013-10-29 00:00:00.005,2372.053
2013-10-30 00:00:00.005,2407.471
2013-10-31 00:00:00.005,2373.718
2013-11-01 00:00:00.005,2384.96
2013-11-04 00:00:00.005,2380.454
2013-11-05 00:00:00.005,2383.769
2013-11-06 00:00:00.005,2353.568
2013-11-07 00:00:00.005,2340.552
2013-11-08 00:00:00.005,2307.945
2013-11-11 00:00:00.005,2315.889
2013-11-12 00:00:00.005,2340.0
2013-11-13 00:00:00.005,2288.116
2013-11-14 00:00:00.005,2304.501
2013-11-15 00:00:00.005,2350.734
2013-11-18 00:00:00.005,2428.903
2013-11-19 00:00:00.005,2412.163
2013-11-20 00:00:00.005,2424.85
2013-11-21 00:00:00.005,2409.989
2013-11-22 00:00:00.005,2397.962
2013-11-25 00:00:00.005,2388.629
2013-11-26 00:00:00.005,2387.416
2013-11-27 00:00:00.005,2414.481
2013-11-28 00:00:00.005,2439.53
2013-11-29 00:00:00.005,2438.944
2013-12-02 00:00:00.005,2418.788
2013-12-03 00:00:00.005,2442.784
2013-12-04 00:00:00.005,2475.135
2013-12-05 00:00:00.005,2468.197
2013-12-06 00:00:00.005,2452.287
2013-12-09 00:00:00.005,2450.872
2013-12-10 00:00:00.005,2453.322
2013-12-11 00:00:00.005,2412.763
2013-12-12 00:00:00.005,2410.015
2013-12-13 00:00:00.005,2406.639
2013-12-16 00:00:00.005,2367.923
2013-12-17 00:00:00.005,2356.376
2013-12-18 00:00:00.005,2357.226
2013-12-19 00:00:00.005,2332.41
2013-12-20 00:00:00.005,2278.136
2013-12-23 00:00:00.005,2284.602
2013-12-24 00:00:00.005,2288.248
2013-12-25 00:00:00.005,2305.11
2013-12-26 00:00:00.005,2265.334
2013-12-27 00:00:00.005,2303.478
2013-12-30 00:00:00.005,2299.458
2013-12-31 00:00:00.005,2330.026
2014-01-02 00:00:00.005,2321.978
2014-01-03 00:00:00.005,2290.779
2014-01-06 00:00:00.005,2238.637
2014-01-07 00:00:00.005,2238.001
2014-01-08 00:00:00.005,2241.911
2014-01-09 00:00:00.005,2222.221
2014-01-10 00:00:00.005,2204.851
2014-01-13 00:00:00.005,2193.679
2014-01-14 00:00:00.005,2212.846
2014-01-15 00:00:00.005,2208.941
2014-01-16 00:00:00.005,2211.844
2014-01-17 00:00:00.005,2178.488
2014-01-20 00:00:00.005,2165.993
2014-01-21 00:00:00.005,2187.41
2014-01-22 00:00:00.005,2243.796
2014-01-23 00:00:00.005,2231.889
2014-01-24 00:00:00.005,2245.678
2014-01-27 00:00:00.005,2215.919
2014-01-28 00:00:00.005,2219.855
2014-01-29 00:00:00.005,2227.781
2014-01-30 00:00:00.005,2202.45
2014-02-07 00:00:00.005,2212.483
2014-02-10 00:00:00.005,2267.534
2014-02-11 00:00:00.005,2285.562
2014-02-12 00:00:00.005,2291.246
2014-02-13 00:00:00.005,2279.554
2014-02-14 00:00:00.005,2295.575
2014-02-17 00:00:00.005,2311.647
2014-02-18 00:00:00.005,2282.442
2014-02-19 00:00:00.005,2308.656
2014-02-20 00:00:00.005,2287.436
2014-02-21 00:00:00.005,2264.294
2014-02-24 00:00:00.005,2214.509
2014-02-25 00:00:00.005,2157.909
2014-02-26 00:00:00.005,2163.405
2014-02-27 00:00:00.005,2154.108
2014-02-28 00:00:00.005,2178.971
2014-03-03 00:00:00.005,2190.37
2014-03-04 00:00:00.005,2184.273
2014-03-05 00:00:00.005,2163.976
2014-03-06 00:00:00.005,2173.634
2014-03-07 00:00:00.005,2168.358
2014-03-10 00:00:00.005,2097.787
2014-03-11 00:00:00.005,2108.661
2014-03-12 00:00:00.005,2114.134
2014-03-13 00:00:00.005,2140.333
2014-03-14 00:00:00.005,2122.836
2014-03-17 00:00:00.005,2143.038
2014-03-18 00:00:00.005,2138.133
2014-03-19 00:00:00.005,2120.87
2014-03-20 00:00:00.005,2086.967
2014-03-21 00:00:00.005,2158.798
2014-03-24 00:00:00.005,2176.554
2014-03-25 00:00:00.005,2174.44
2014-03-26 00:00:00.005,2171.047
2014-03-27 00:00:00.005,2155.707
2014-03-28 00:00:00.005,2151.965
2014-03-31 00:00:00.005,2146.305
2014-04-01 00:00:00.005,2163.115
2014-04-02 00:00:00.005,2180.727
2014-04-03 00:00:00.005,2165.008
2014-04-04 00:00:00.005,2185.472
2014-04-08 00:00:00.005,2237.316
2014-04-09 00:00:00.005,2238.62
2014-04-10 00:00:00.005,2273.761
2014-04-11 00:00:00.005,2270.666
2014-04-14 00:00:00.005,2268.613
2014-04-15 00:00:00.005,2229.463
2014-04-16 00:00:00.005,2232.526
2014-04-17 00:00:00.005,2224.803
2014-04-18 00:00:00.005,2224.479
2014-04-21 00:00:00.005,2187.248
2014-04-22 00:00:00.005,2196.795
2014-04-23 00:00:00.005,2194.668
2014-04-24 00:00:00.005,2190.474
2014-04-25 00:00:00.005,2167.826
2014-04-28 00:00:00.005,2134.969
2014-04-29 00:00:00.005,2158.47
2014-04-30 00:00:00.005,2158.659
2014-05-05 00:00:00.005,2156.47
2014-05-06 00:00:00.005,2157.328
2014-05-07 00:00:00.005,2137.316
2014-05-08 00:00:00.005,2135.496
2014-05-09 00:00:00.005,2133.911
2014-05-12 00:00:00.005,2180.054
2014-05-13 00:00:00.005,2174.852
2014-05-14 00:00:00.005,2172.372
2014-05-15 00:00:00.005,2144.084
2014-05-16 00:00:00.005,2145.952
2014-05-19 00:00:00.005,2115.143
2014-05-20 00:00:00.005,2115.771
2014-05-21 00:00:00.005,2135.905
2014-05-22 00:00:00.005,2130.868
2014-05-23 00:00:00.005,2148.414
2014-05-26 00:00:00.005,2155.976
2014-05-27 00:00:00.005,2147.28
2014-05-28 00:00:00.005,2169.352
2014-05-29 00:00:00.005,2155.164
2014-05-30 00:00:00.005,2156.464
2014-06-03 00:00:00.005,2149.918
2014-06-04 00:00:00.005,2128.274
2014-06-05 00:00:00.005,2150.602
2014-06-06 00:00:00.005,2134.716
2014-06-09 00:00:00.005,2134.281
2014-06-10 00:00:00.005,2161.268
2014-06-11 00:00:00.005,2160.766
2014-06-12 00:00:00.005,2153.41
2014-06-13 00:00:00.005,2176.242
2014-06-16 00:00:00.005,2191.855
2014-06-17 00:00:00.005,2169.674
2014-06-18 00:00:00.005,2160.239
2014-06-19 00:00:00.005,2126.907
2014-06-20 00:00:00.005,2136.729
2014-06-23 00:00:00.005,2134.11
2014-06-24 00:00:00.005,2144.821
2014-06-25 00:00:00.005,2133.371
2014-06-26 00:00:00.005,2149.076
2014-06-27 00:00:00.005,2150.258
2014-06-30 00:00:00.005,2165.118
2014-07-01 00:00:00.005,2164.559
2014-07-02 00:00:00.005,2170.867
2014-07-03 00:00:00.005,2180.192
2014-07-04 00:00:00.005,2178.695
2014-07-07 00:00:00.005,2176.289
2014-07-08 00:00:00.005,2180.473
2014-07-09 00:00:00.005,2148.71
2014-07-10 00:00:00.005,2142.847
2014-07-11 00:00:00.005,2148.009
2014-07-14 00:00:00.005,2171.758
2014-07-15 00:00:00.005,2174.976
2014-07-16 00:00:00.005,2170.868
2014-07-17 00:00:00.005,2157.068
2014-07-18 00:00:00.005,2164.144
2014-07-21 00:00:00.005,2166.295
2014-07-22 00:00:00.005,2192.698
2014-07-23 00:00:00.005,2197.833
2014-07-24 00:00:00.005,2237.015
2014-07-25 00:00:00.005,2260.454
2014-07-28 00:00:00.005,2323.897
2014-07-29 00:00:00.005,2331.369
2014-07-30 00:00:00.005,2322.011
2014-07-31 00:00:00.005,2350.251
2014-08-01 00:00:00.005,2329.402
2014-08-04 00:00:00.005,2375.62
2014-08-05 00:00:00.005,2369.353
2014-08-06 00:00:00.005,2363.221
2014-08-07 00:00:00.005,2327.457
2014-08-08 00:00:00.005,2331.134
2014-08-11 00:00:00.005,2365.349
2014-08-12 00:00:00.005,2357.052
2014-08-13 00:00:00.005,2358.901
2014-08-14 00:00:00.005,2335.945
2014-08-15 00:00:00.005,2360.635
2014-08-18 00:00:00.005,2374.562
2014-08-19 00:00:00.005,2374.768
2014-08-20 00:00:00.005,2366.14
2014-08-21 00:00:00.005,2354.244
2014-08-22 00:00:00.005,2365.364
2014-08-25 00:00:00.005,2342.863
2014-08-26 00:00:00.005,2324.092
2014-08-27 00:00:00.005,2327.595
2014-08-28 00:00:00.005,2311.278
2014-08-29 00:00:00.005,2338.287
2014-09-01 00:00:00.005,2355.317
2014-09-02 00:00:00.005,2386.46
2014-09-03 00:00:00.005,2408.838
2014-09-04 00:00:00.005,2426.224
2014-09-05 00:00:00.005,2449.259
2014-09-09 00:00:00.005,2445.224
2014-09-10 00:00:00.005,2432.433
2014-09-11 00:00:00.005,2423.454
2014-09-12 00:00:00.005,2438.358
2014-09-15 00:00:00.005,2437.189
2014-09-16 00:00:00.005,2388.765
2014-09-17 00:00:00.005,2401.326
2014-09-18 00:00:00.005,2408.664
2014-09-19 00:00:00.005,2425.211
2014-09-22 00:00:00.005,2378.92
2014-09-23 00:00:00.005,2399.462
2014-09-24 00:00:00.005,2441.864
2014-09-25 00:00:00.005,2436.965
2014-09-26 00:00:00.005,2437.201
2014-09-29 00:00:00.005,2447.799
2014-09-30 00:00:00.005,2450.988
2014-10-08 00:00:00.005,2478.383
2014-10-09 00:00:00.005,2481.955
2014-10-10 00:00:00.005,2466.789
2014-10-13 00:00:00.005,2454.946
2014-10-14 00:00:00.005,2446.562
2014-10-15 00:00:00.005,2463.874
2014-10-16 00:00:00.005,2444.395
2014-10-17 00:00:00.005,2441.732
2014-10-20 00:00:00.005,2454.711
2014-10-21 00:00:00.005,2433.391
2014-10-22 00:00:00.005,2418.641
2014-10-23 00:00:00.005,2395.936
2014-10-24 00:00:00.005,2390.706
2014-10-27 00:00:00.005,2368.832
2014-10-28 00:00:00.005,2416.653
2014-10-29 00:00:00.005,2451.384
2014-10-30 00:00:00.005,2468.925
2014-10-31 00:00:00.005,2508.325
2014-11-03 00:00:00.005,2512.548
2014-11-04 00:00:00.005,2513.172
2014-11-05 00:00:00.005,2503.448
2014-11-06 00:00:00.005,2506.067
2014-11-07 00:00:00.005,2502.153
2014-11-10 00:00:00.005,2565.73
2014-11-11 00:00:00.005,2558.612
2014-11-12 00:00:00.005,2594.318
2014-11-13 00:00:00.005,2579.75
2014-11-14 00:00:00.005,2581.093
2014-11-17 00:00:00.005,2567.101
2014-11-18 00:00:00.005,2541.416
2014-11-19 00:00:00.005,2537.223
2014-11-20 00:00:00.005,2537.099
2014-11-21 00:00:00.005,2583.455
2014-11-24 00:00:00.005,2649.258
2014-11-25 00:00:00.005,2685.561
2014-11-26 00:00:00.005,2723.018
2014-11-27 00:00:00.005,2754.49
2014-11-28 00:00:00.005,2808.819
2014-12-01 00:00:00.005,2819.812
2014-12-02 00:00:00.005,2923.94
2014-12-03 00:00:00.005,2967.549
2014-12-04 00:00:00.005,3104.351
2014-12-05 00:00:00.005,3124.885
2014-12-08 00:00:00.005,3252.881
2014-12-09 00:00:00.005,3106.913
2014-12-10 00:00:00.005,3221.546
2014-12-11 00:00:00.005,3183.012
2014-12-12 00:00:00.005,3193.227
2014-12-15 00:00:00.005,3217.228
2014-12-16 00:00:00.005,3303.402
2014-12-17 00:00:00.005,3360.598
2014-12-18 00:00:00.005,3345.927
2014-12-19 00:00:00.005,3383.167
2014-12-22 00:00:00.005,3394.481
2014-12-23 00:00:00.005,3324.924
2014-12-24 00:00:00.005,3230.385
2014-12-25 00:00:00.005,3335.419
2014-12-26 00:00:00.005,3445.839
2014-12-29 00:00:00.005,3455.455
2014-12-30 00:00:00.005,3457.554
2014-12-31 00:00:00.005,3533.705
2015-01-05 00:00:00.005,3641.541
2015-01-06 00:00:00.005,3641.059
2015-01-07 00:00:00.005,3643.79
2015-01-08 00:00:00.005,3559.259
2015-01-09 00:00:00.005,3546.723
2015-01-12 00:00:00.005,3513.576
2015-01-13 00:00:00.005,3514.04
2015-01-14 00:00:00.005,3502.423
2015-01-15 00:00:00.005,3604.121
2015-01-16 00:00:00.005,3635.146
2015-01-19 00:00:00.005,3355.155
2015-01-20 00:00:00.005,3396.222
2015-01-21 00:00:00.005,3548.885
2015-01-22 00:00:00.005,3567.613
2015-01-23 00:00:00.005,3571.732
2015-01-26 00:00:00.005,3607.985
2015-01-27 00:00:00.005,3574.931
2015-01-28 00:00:00.005,3525.323
2015-01-29 00:00:00.005,3481.798
2015-01-30 00:00:00.005,3434.39
2015-02-02 00:00:00.005,3353.96
2015-02-03 00:00:00.005,3437.445
2015-02-04 00:00:00.005,3401.768
2015-02-05 00:00:00.005,3366.946
2015-02-06 00:00:00.005,3312.42
2015-02-09 00:00:00.005,3345.921
2015-02-10 00:00:00.005,3406.943
2015-02-11 00:00:00.005,3434.124
2015-02-12 00:00:00.005,3442.874
2015-02-13 00:00:00.005,3469.828
2015-02-16 00:00:00.005,3499.483
2015-02-17 00:00:00.005,3522.322
2015-02-25 00:00:00.005,3478.729
2015-02-26 00:00:00.005,3566.295
2015-02-27 00:00:00.005,3572.843
2015-03-02 00:00:00.005,3601.265
2015-03-03 00:00:00.005,3507.9
2015-03-04 00:00:00.005,3530.822
2015-03-05 00:00:00.005,3496.344
2015-03-06 00:00:00.005,3478.52
2015-03-09 00:00:00.005,3537.75
2015-03-10 00:00:00.005,3520.611
2015-03-11 00:00:00.005,3524.653
2015-03-12 00:00:00.005,3592.844
2015-03-13 00:00:00.005,3617.657
2015-03-16 00:00:00.005,3705.671
2015-03-17 00:00:00.005,3757.122
2015-03-18 00:00:00.005,3846.055
2015-03-19 00:00:00.005,3839.739
2015-03-20 00:00:00.005,3892.574
2015-03-23 00:00:00.005,3972.061
2015-03-24 00:00:00.005,3973.046
2015-03-25 00:00:00.005,3940.412
2015-03-26 00:00:00.005,3949.999
2015-03-27 00:00:00.005,3971.697
2015-03-30 00:00:00.005,4088.178
2015-03-31 00:00:00.005,4051.204
2015-04-01 00:00:00.005,4123.895
2015-04-02 00:00:00.005,4124.776
2015-04-03 00:00:00.005,4170.538
2015-04-07 00:00:00.005,4260.044
2015-04-08 00:00:00.005,4295.803
2015-04-09 00:00:00.005,4262.138
2015-04-10 00:00:00.005,4344.416
2015-04-13 00:00:00.005,4421.073
2015-04-14 00:00:00.005,4438.184
2015-04-15 00:00:00.005,4380.513
2015-04-16 00:00:00.005,4513.546
2015-04-17 00:00:00.005,4596.136
2015-04-20 00:00:00.005,4521.919
2015-04-21 00:00:00.005,4619.164
2015-04-22 00:00:00.005,4739.814
2015-04-23 00:00:00.005,4740.892
2015-04-24 00:00:00.005,4702.641
2015-04-27 00:00:00.005,4807.592
2015-04-28 00:00:00.005,4741.861
2015-04-29 00:00:00.005,4774.326
2015-04-30 00:00:00.005,4749.886
2015-05-04 00:00:00.005,4787.741
2015-05-05 00:00:00.005,4596.837
2015-05-06 00:00:00.005,4553.327
2015-05-07 00:00:00.005,4470.089
2015-05-08 00:00:00.005,4558.404
2015-05-11 00:00:00.005,4690.532
2015-05-12 00:00:00.005,4747.421
2015-05-13 00:00:00.005,4718.436
2015-05-14 00:00:00.005,4700.778
2015-05-15 00:00:00.005,4617.47
2015-05-18 00:00:00.005,4575.14
2015-05-19 00:00:00.005,4731.222
2015-05-20 00:00:00.005,4754.919
2015-05-21 00:00:00.005,4840.976
2015-05-22 00:00:00.005,4951.335
2015-05-25 00:00:00.005,5099.495
2015-05-26 00:00:00.005,5198.918
2015-05-27 00:00:00.005,5181.434
2015-05-28 00:00:00.005,4834.007
2015-05-29 00:00:00.005,4840.829
2015-06-01 00:00:00.005,5076.179
2015-06-02 00:00:00.005,5161.87
2015-06-03 00:00:00.005,5143.59
2015-06-04 00:00:00.005,5181.416
2015-06-05 00:00:00.005,5230.552
2015-06-08 00:00:00.005,5353.751
2015-06-09 00:00:00.005,5317.461
2015-06-10 00:00:00.005,5309.112
2015-06-11 00:00:00.005,5306.59
2015-06-12 00:00:00.005,5335.1151
2015-06-15 00:00:00.005,5221.1665
2015-06-16 00:00:00.005,5064.8212
2015-06-17 00:00:00.005,5138.8307
2015-06-18 00:00:00.005,4930.5491
2015-06-19 00:00:00.005,4637.0517
2015-06-23 00:00:00.005,4786.0906
2015-06-24 00:00:00.005,4880.1261
2015-06-25 00:00:00.005,4706.5159
2015-06-26 00:00:00.005,4336.1947
2015-06-29 00:00:00.005,4191.5486
2015-06-30 00:00:00.005,4472.9976
2015-07-01 00:00:00.005,4253.021
2015-07-02 00:00:00.005,4107.9961
2015-07-03 00:00:00.005,3885.9169
2015-07-06 00:00:00.005,3998.537
2015-07-07 00:00:00.005,3928.0025
2015-07-08 00:00:00.005,3663.0375
2015-07-09 00:00:00.005,3897.6263
2015-07-10 00:00:00.005,4106.5561
2015-07-13 00:00:00.005,4211.8116
2015-07-14 00:00:00.005,4112.1488
2015-07-15 00:00:00.005,3966.7585
2015-07-16 00:00:00.005,3997.3555
2015-07-17 00:00:00.005,4151.4956
2015-07-20 00:00:00.005,4160.612
2015-07-21 00:00:00.005,4166.0057
2015-07-22 00:00:00.005,4157.1604
2015-07-23 00:00:00.005,4250.805
2015-07-24 00:00:00.005,4176.2787
2015-07-27 00:00:00.005,3818.7314
2015-07-28 00:00:00.005,3811.0926
2015-07-29 00:00:00.005,3930.3791
2015-07-30 00:00:00.005,3815.4118
2015-07-31 00:00:00.005,3816.6993
2015-08-03 00:00:00.005,3829.2354
2015-08-04 00:00:00.005,3948.1554
2015-08-05 00:00:00.005,3866.8998
2015-08-06 00:00:00.005,3831.8516
2015-08-07 00:00:00.005,3906.9448
2015-08-10 00:00:00.005,4084.3646
2015-08-11 00:00:00.005,4066.6692
2015-08-12 00:00:00.005,4016.1262
2015-08-13 00:00:00.005,4075.463
2015-08-14 00:00:00.005,4073.54
2015-08-17 00:00:00.005,4077.8721
2015-08-18 00:00:00.005,3825.4122
2015-08-19 00:00:00.005,3886.1357
2015-08-20 00:00:00.005,3761.4541
2015-08-21 00:00:00.005,3589.5358
2015-08-24 00:00:00.005,3275.5342
2015-08-25 00:00:00.005,3042.9266
2015-08-26 00:00:00.005,3025.692
2015-08-27 00:00:00.005,3205.6375
2015-08-28 00:00:00.005,3342.2863
2015-08-31 00:00:00.005,3366.5359
2015-09-01 00:00:00.005,3362.0827
2015-09-02 00:00:00.005,3365.8318
2015-09-07 00:00:00.005,3250.485
2015-09-08 00:00:00.005,3334.0233
2015-09-09 00:00:00.005,3399.3054
2015-09-10 00:00:00.005,3357.561
2015-09-11 00:00:00.005,3347.1878
2015-09-14 00:00:00.005,3281.1317
2015-09-15 00:00:00.005,3152.2319
2015-09-16 00:00:00.005,3309.2484
2015-09-17 00:00:00.005,3236.9986
2015-09-18 00:00:00.005,3251.2732
2015-09-21 00:00:00.005,3308.2467
2015-09-22 00:00:00.005,3339.03
2015-09-23 00:00:00.005,3263.0275
2015-09-24 00:00:00.005,3284.9991
2015-09-25 00:00:00.005,3231.9514
